Acres,FamilyIncome,FamilyType,NumBedrooms,NumChildren,NumPeople,NumRooms,NumUnits,NumVehicles,NumWorkers,OwnRent,YearBuilt,HouseCosts,ElectricBill,FoodStamp,HeatingFuel,Insurance,Language
Sub 1,63000.00,Married,4,4,6,8,Single attached,1,2,Mortgage,Before 1939,1700,130,No,Gas,1200,Other
Sub 1,63000.00,Married,5,2,4,9,Single detached,2,2,Mortgage,Before 1939,1000,400,No,Gas,1500,English
Sub 1,63000.00,Married,5,2,4,10,Single detached,2,2,Mortgage,Before 1939,410,150,No,Wood,370,English
Sub 1,63020.00,Male Head,3,1,4,5,Mobile home,2,1,Mortgage,1980-1989,190,80,No,Electricity,100,English
Sub 1,63020.00,Married,2,0,2,4,Single detached,3,2,Mortgage,Before 1939,670,210,No,Gas,800,English
Sub 1,63050.00,Female Head,2,0,2,5,Single detached,2,2,Mortgage,1950-1959,510,90,No,Gas,360,English
Sub 1,63050.00,Female Head,4,1,4,9,Single detached,2,3,Mortgage,1940-1949,880,150,No,Gas,560,English
Sub 1,63050.00,Male Head,5,3,4,11,Single detached,1,1,Mortgage,1960-1969,520,150,No,Gas,700,English
Sub 1,63050.00,Married,3,1,3,7,Single detached,2,2,Mortgage,1950-1959,2000,150,No,Oil,1400,English
Sub 1,63060.00,Married,4,4,6,8,Single detached,3,2,Mortgage,Before 1939,830,130,No,Oil,700,English
Sub 1,63100.00,Female Head,3,0,2,9,Single detached,2,1,Mortgage,1980-1989,400,90,No,Electricity,380,English
Sub 1,63100.00,Male Head,2,0,2,5,Single detached,4,1,Mortgage,Before 1939,300,100,No,Gas,1100,English
Sub 1,63100.00,Married,3,0,2,5,Single detached,2,0,Mortgage,1950-1959,410,430,No,Oil,0,English
Sub 1,63100.00,Married,3,0,2,5,Single detached,2,1,Mortgage,1970-1979,750,150,No,Gas,400,English
Sub 1,63100.00,Married,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,1400,180,No,Oil,1000,English
Sub 1,63100.00,Married,3,2,4,6,Single detached,2,2,Mortgage,1970-1979,1000,110,No,Gas,1500,English
Sub 1,63100.00,Married,5,0,2,6,Single detached,1,0,Mortgage,1950-1959,1900,190,No,Gas,750,English
Sub 1,63110.00,Female Head,4,0,2,7,Single detached,0,1,Mortgage,Before 1939,1600,170,No,Oil,1600,English
Sub 1,63150.00,Married,4,0,2,7,Single detached,2,1,Mortgage,1970-1979,500,150,No,Gas,2400,English
Sub 1,63200.00,Female Head,3,0,2,6,Single detached,2,2,Mortgage,1990-1999,990,300,No,Gas,400,English
Sub 1,63200.00,Female Head,3,1,3,6,Single detached,2,2,Mortgage,1990-1999,1300,210,No,Electricity,700,English
Sub 1,63200.00,Married,3,0,2,5,Single detached,2,1,Mortgage,Before 1939,370,80,No,Gas,550,English
Sub 1,63200.00,Married,3,0,2,8,Single detached,2,1,Mortgage,Before 1939,850,100,No,Oil,700,English
Sub 1,63200.00,Married,3,0,4,7,Single detached,4,3,Mortgage,Before 1939,940,60,No,Oil,0,English
Sub 1,63200.00,Married,4,0,2,7,Single detached,1,1,Mortgage,1990-1999,1200,110,No,Gas,1000,English
Sub 1,63200.00,Married,4,2,6,7,Single detached,4,3,Mortgage,1990-1999,600,370,No,Gas,640,English
Sub 1,63200.00,Married,5,0,4,9,Single attached,3,2,Mortgage,Before 1939,2700,130,No,Gas,2000,Spanish
Sub 1,63200.00,Married,5,0,6,9,Single detached,0,1,Mortgage,1940-1949,1700,180,Yes,Oil,1200,English
Sub 1,63250.00,Female Head,2,1,3,7,Single attached,1,2,Mortgage,1990-1999,1600,390,No,Electricity,1500,English
Sub 1,63250.00,Married,3,0,3,9,Single detached,2,2,Mortgage,Before 1939,810,260,No,Gas,920,English
Sub 1,63300.00,Married,3,0,2,6,Single detached,1,2,Mortgage,1970-1979,940,250,No,Electricity,460,English
Sub 1,63300.00,Married,3,2,4,4,Single detached,2,3,Mortgage,2006,1000,250,No,Gas,600,English
Sub 1,63320.00,Married,8,2,4,12,Single detached,2,2,Mortgage,Before 1939,850,130,No,Oil,400,English
Sub 1,63330.00,Married,3,0,3,6,Single detached,3,3,Mortgage,1950-1959,3000,70,No,Gas,1200,English
Sub 1,63400.00,Male Head,2,0,3,5,Single detached,0,3,Rented,1940-1949,1100,50,No,Gas,0,Spanish
Sub 1,63400.00,Married,3,0,4,5,Single detached,2,1,Mortgage,1960-1969,2000,300,No,Coal,3000,English
Sub 1,63450.00,Married,2,1,3,6,Single detached,2,3,Mortgage,1960-1969,800,90,No,Gas,400,English
Sub 1,63500.00,Female Head,5,0,2,8,Single detached,1,2,Mortgage,1950-1959,1200,80,No,Gas,1500,English
Sub 1,63500.00,Female Head,5,0,3,8,Single detached,3,2,Mortgage,Before 1939,660,230,No,Oil,450,English
Sub 1,63500.00,Female Head,5,0,3,9,Single detached,3,3,Mortgage,1980-1989,1000,150,No,Gas,480,English
Sub 1,63500.00,Married,2,1,3,7,Single detached,1,2,Mortgage,Before 1939,710,110,No,Gas,630,English
Sub 1,63500.00,Married,3,0,4,8,Single detached,3,3,Mortgage,1940-1949,360,110,No,Gas,400,English
Sub 1,63500.00,Married,3,1,4,5,Single detached,3,3,Mortgage,1990-1999,720,30,No,Gas,370,Other European
Sub 1,63500.00,Married,3,1,6,8,Single attached,2,3,Mortgage,Before 1939,2700,320,No,Gas,1400,English
Sub 1,63500.00,Married,4,0,2,7,Single detached,2,0,Mortgage,1950-1959,250,70,No,Gas,380,English
Sub 1,63500.00,Married,4,1,4,7,Single detached,3,3,Rented,1940-1949,500,200,No,Oil,0,English
Sub 1,63530.00,Married,3,0,2,6,Single detached,2,0,Mortgage,1950-1959,350,80,No,Gas,180,English
Sub 1,63600.00,Female Head,3,0,2,8,Single detached,2,1,Mortgage,1970-1979,500,340,No,Electricity,1100,English
Sub 1,63600.00,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,740,170,No,Gas,350,English
Sub 1,63600.00,Married,4,1,5,8,Single detached,1,1,Mortgage,Before 1939,1300,160,Yes,Gas,1500,Asian Pacific
Sub 1,63600.00,Married,4,2,4,8,Single detached,2,1,Mortgage,1970-1979,1200,180,No,Gas,650,English
Sub 1,63600.00,Married,5,3,6,12,Single detached,2,2,Mortgage,1940-1949,3100,240,No,Oil,2900,English
Sub 1,63640.00,Married,4,0,3,8,Single detached,3,1,Mortgage,1940-1949,1100,370,No,Oil,600,English
Sub 1,63700.00,Male Head,4,0,2,7,Single attached,2,1,Rented,1950-1959,1800,170,No,Gas,0,Other European
Sub 1,63700.00,Married,2,0,2,5,Single detached,2,1,Mortgage,1940-1949,1200,70,No,Oil,1500,English
Sub 1,63700.00,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,1100,80,No,Gas,390,English
Sub 1,63700.00,Married,3,0,3,7,Single detached,2,2,Mortgage,Before 1939,250,60,No,Gas,0,English
Sub 1,63700.00,Married,3,0,4,5,Single attached,1,2,Mortgage,Before 1939,1300,140,No,Gas,760,Spanish
Sub 1,63700.00,Married,3,1,3,7,Single detached,2,2,Mortgage,1950-1959,2300,260,No,Oil,1000,English
Sub 1,63700.00,Married,4,0,3,10,Single detached,1,1,Mortgage,1960-1969,840,230,No,Gas,620,English
Sub 1,63750.00,Female Head,2,0,2,6,Single detached,2,1,Mortgage,1950-1959,630,150,No,Gas,800,English
Sub 1,63800.00,Married,2,0,2,5,Single detached,1,2,Rented,1940-1949,1000,180,No,Gas,0,English
Sub 1,63800.00,Married,3,1,4,8,Single detached,3,3,Mortgage,Before 1939,1600,230,No,Gas,500,Other European
Sub 1,63800.00,Married,3,2,4,5,Single detached,2,1,Mortgage,1960-1969,1000,120,No,Gas,560,English
Sub 1,63840.00,Married,2,0,2,4,Single attached,2,1,Mortgage,2000-2004,960,240,No,Gas,290,English
Sub 1,63850.00,Married,4,0,3,8,Single detached,3,3,Mortgage,Before 1939,330,50,No,Gas,400,English
Sub 1,63880.00,Married,3,0,2,6,Single detached,1,1,Mortgage,1960-1969,400,70,No,Gas,500,English
Sub 1,63900.00,Female Head,5,0,3,9,Single detached,2,1,Mortgage,Before 1939,400,150,Yes,Gas,2200,English
Sub 1,63900.00,Married,2,0,2,7,Single attached,2,1,Mortgage,1990-1999,1220,110,No,Gas,600,English
Sub 1,63900.00,Married,3,0,2,8,Single detached,3,2,Mortgage,1960-1969,2500,350,No,Oil,3600,English
Sub 1,63900.00,Married,3,0,5,4,Mobile home,3,2,Rented,2007,450,170,Yes,Oil,0,English
Sub 1,63910.00,Married,5,5,8,10,Single detached,4,2,Mortgage,1990-1999,350,200,Yes,Gas,1100,English
Sub 1,63970.00,Married,4,0,2,6,Single detached,2,0,Mortgage,1950-1959,1000,100,No,Oil,1400,English
Sub 1,63980.00,Married,3,0,4,6,Single detached,2,3,Mortgage,1950-1959,2000,330,Yes,Gas,1500,English
Sub 1,64000.00,Female Head,2,0,2,4,Single detached,0,2,Mortgage,1950-1959,2400,80,No,Gas,900,Spanish
Sub 1,64000.00,Female Head,2,0,2,5,Single detached,2,1,Mortgage,1940-1949,900,70,No,Gas,1500,English
Sub 1,64000.00,Female Head,3,0,2,5,Single detached,2,2,Mortgage,Before 1939,1000,180,No,Gas,640,English
Sub 1,64000.00,Female Head,3,0,2,6,Single detached,2,2,Mortgage,1940-1949,590,110,No,Gas,330,English
Sub 1,64000.00,Female Head,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,600,170,No,Gas,300,English
Sub 1,64000.00,Female Head,3,1,2,6,Single detached,2,1,Mortgage,1960-1969,1900,180,No,Oil,1200,English
Sub 1,64000.00,Male Head,3,0,4,5,Single detached,2,1,Mortgage,Before 1939,1800,160,Yes,Gas,730,Spanish
Sub 1,64000.00,Male Head,3,2,3,5,Single detached,1,1,Mortgage,2000-2004,780,90,No,Gas,1300,English
Sub 1,64000.00,Married,2,0,2,4,Single attached,1,0,Outright,1960-1969,400,190,No,Electricity,0,English
Sub 1,64000.00,Married,2,0,2,5,Single detached,2,2,Mortgage,1950-1959,220,200,No,Gas,1000,English
Sub 1,64000.00,Married,2,0,2,5,Single detached,3,2,Mortgage,1940-1949,1000,180,No,Oil,1000,English
Sub 1,64000.00,Married,2,0,2,7,Single detached,2,1,Mortgage,Before 1939,400,130,No,Oil,1800,English
Sub 1,64000.00,Married,2,0,2,8,Single detached,3,2,Mortgage,Before 1939,200,80,No,Wood,0,English
Sub 1,64000.00,Married,2,2,4,4,Single detached,1,2,Rented,Before 1939,900,280,No,Gas,0,English
Sub 1,64000.00,Married,2,2,4,5,Single detached,1,2,Rented,1970-1979,2100,50,No,Gas,0,Asian Pacific
Sub 1,64000.00,Married,2,2,4,6,Single detached,2,2,Mortgage,Before 1939,2000,580,No,Gas,2000,English
Sub 1,64000.00,Married,3,0,2,5,Single detached,2,1,Mortgage,1990-1999,450,150,No,Gas,520,English
Sub 1,64000.00,Married,3,0,2,5,Single detached,2,1,Mortgage,1990-1999,650,120,No,Gas,700,English
Sub 1,64000.00,Married,3,0,2,5,Single detached,2,2,Mortgage,1980-1989,330,50,No,Oil,550,English
Sub 1,64000.00,Married,3,0,2,6,Single detached,1,0,Mortgage,1950-1959,2200,300,No,Oil,800,English
Sub 1,64000.00,Married,3,0,2,6,Single detached,2,2,Mortgage,1950-1959,750,80,No,Gas,460,English
Sub 1,64000.00,Married,3,0,2,6,Single detached,2,2,Mortgage,Before 1939,730,60,No,Gas,500,English
Sub 1,64000.00,Married,3,0,2,7,Single detached,2,0,Mortgage,1960-1969,200,70,No,Gas,990,English
Sub 1,64000.00,Married,3,0,2,7,Single detached,2,1,Mortgage,1950-1959,400,70,No,Gas,500,English
Sub 1,64000.00,Married,3,0,2,7,Single detached,3,2,Mortgage,1970-1979,700,150,No,Gas,450,English
Sub 1,64000.00,Married,3,0,2,8,Single detached,1,2,Mortgage,Before 1939,310,100,No,Gas,280,English
Sub 1,64000.00,Married,3,0,2,8,Single detached,2,2,Mortgage,Before 1939,120,90,No,Gas,0,English
Sub 1,64000.00,Married,3,0,3,6,Single detached,3,3,Mortgage,1960-1969,800,170,No,Gas,830,English
Sub 1,64000.00,Married,3,0,3,7,Single attached,1,2,Mortgage,1950-1959,20,140,No,Gas,2000,Asian Pacific
Sub 1,64000.00,Married,3,1,3,5,Single attached,2,2,Rented,1950-1959,1900,180,No,Oil,0,English
Sub 1,64000.00,Married,3,1,3,6,Single detached,3,2,Mortgage,Before 1939,620,120,No,Gas,650,English
Sub 1,64000.00,Married,3,1,4,5,Single detached,2,2,Mortgage,1950-1959,1700,250,No,Oil,900,Asian Pacific
Sub 1,64000.00,Married,3,1,5,10,Single detached,3,2,Mortgage,1990-1999,2300,210,No,Gas,900,Other European
Sub 1,64000.00,Married,3,2,4,6,Single detached,1,2,Mortgage,Before 1939,740,200,No,Gas,600,English
Sub 1,64000.00,Married,3,2,4,6,Single detached,2,2,Mortgage,1980-1989,790,190,No,Gas,1100,English
Sub 1,64000.00,Married,3,2,4,7,Single detached,2,1,Mortgage,1950-1959,870,240,No,Gas,390,English
Sub 1,64000.00,Married,3,2,4,7,Single detached,2,2,Mortgage,Before 1939,490,90,No,Oil,500,Spanish
Sub 1,64000.00,Married,3,2,4,7,Single detached,2,2,Mortgage,1980-1989,1300,200,No,Gas,520,English
Sub 1,64000.00,Married,3,3,5,7,Single detached,2,1,Mortgage,Before 1939,1300,60,No,Gas,1000,English
Sub 1,64000.00,Married,3,4,6,5,Single detached,2,2,Mortgage,1950-1959,60,110,No,Gas,350,English
Sub 1,64000.00,Married,8,0,3,12,Single detached,4,2,Mortgage,1950-1959,450,200,No,Oil,1500,English
Sub 1,64020.00,Married,3,0,3,6,Single detached,3,3,Mortgage,1950-1959,940,300,No,Gas,480,English
Sub 1,64040.00,Married,3,1,3,5,Single detached,2,2,Mortgage,1960-1969,770,190,No,Gas,900,English
Sub 1,64100.00,Female Head,8,0,7,10,Single detached,2,2,Rented,1960-1969,600,140,Yes,Oil,0,Spanish
Sub 1,64100.00,Male Head,3,0,4,8,Single attached,0,3,Rented,1960-1969,1200,80,No,Gas,0,Asian Pacific
Sub 1,64100.00,Married,2,0,3,5,Single detached,1,2,Mortgage,Before 1939,1200,50,No,Gas,300,English
Sub 1,64100.00,Married,3,0,2,7,Single detached,2,1,Mortgage,1950-1959,830,60,No,Gas,570,English
Sub 1,64100.00,Married,3,0,3,7,Single attached,1,3,Mortgage,Before 1939,1600,80,No,Gas,1500,English
Sub 1,64100.00,Married,3,1,3,5,Single detached,2,2,Mortgage,1960-1969,560,140,No,Gas,500,English
Sub 1,64100.00,Married,4,3,5,6,Single detached,2,2,Mortgage,Before 1939,2200,190,No,Oil,1400,Other European
Sub 1,64100.00,Married,4,3,9,7,Single attached,1,3,Mortgage,Before 1939,1000,150,No,Gas,1600,English
Sub 1,64100.00,Married,8,0,2,9,Single detached,2,2,Mortgage,2005,3000,140,No,Oil,1000,English
Sub 1,64120.00,Married,8,0,2,9,Single detached,3,1,Mortgage,1950-1959,2700,100,No,Oil,4500,English
Sub 1,64130.00,Female Head,3,1,3,7,Single detached,2,2,Mortgage,1940-1949,1600,200,No,Oil,1500,English
Sub 1,64130.00,Married,3,2,4,8,Single detached,2,1,Mortgage,1970-1979,660,170,No,Wood,600,English
Sub 1,64150.00,Married,3,0,2,5,Single detached,1,2,Mortgage,1960-1969,1000,280,No,Gas,3000,English
Sub 1,64150.00,Married,3,2,4,7,Single detached,2,3,Mortgage,Before 1939,670,100,No,Gas,480,English
Sub 1,64200.00,Female Head,2,0,2,4,Single detached,2,2,Rented,1940-1949,500,110,No,Gas,0,English
Sub 1,64200.00,Female Head,5,1,3,10,Single detached,2,2,Mortgage,Before 1939,840,70,No,Gas,500,English
Sub 1,64200.00,Male Head,4,3,7,7,Single detached,3,3,Mortgage,Before 1939,3000,90,Yes,Oil,1500,Spanish
Sub 1,64200.00,Married,2,0,2,4,Single detached,1,0,Mortgage,Before 1939,890,130,No,Gas,120,English
Sub 1,64200.00,Married,3,0,2,6,Single detached,2,2,Mortgage,1970-1979,900,100,No,Oil,700,English
Sub 1,64200.00,Married,3,1,3,7,Single attached,2,2,Mortgage,1980-1989,2200,330,No,Gas,3200,English
Sub 1,64200.00,Married,3,2,4,8,Single detached,2,1,Mortgage,Before 1939,950,200,No,Gas,280,English
Sub 1,64200.00,Married,4,0,2,6,Single attached,1,1,Mortgage,Before 1939,1200,180,No,Gas,1200,English
Sub 1,64200.00,Married,4,2,4,7,Single detached,2,2,Mortgage,Before 1939,650,130,No,Oil,350,English
Sub 1,64260.00,Married,2,1,3,4,Single detached,2,2,Mortgage,Before 1939,1400,140,No,Oil,870,English
Sub 1,64300.00,Female Head,3,0,4,9,Single attached,0,2,Mortgage,Before 1939,1200,100,No,Gas,750,English
Sub 1,64300.00,Female Head,3,1,3,6,Single detached,2,2,Mortgage,1950-1959,750,220,No,Gas,460,Other European
Sub 1,64300.00,Married,2,0,2,4,Single detached,2,2,Mortgage,1950-1959,560,180,No,Gas,550,English
Sub 1,64300.00,Married,2,0,2,8,Single detached,2,2,Mortgage,1950-1959,780,30,No,Gas,320,English
Sub 1,64300.00,Married,3,0,2,5,Single detached,2,2,Rented,1950-1959,2700,100,No,Gas,0,English
Sub 1,64300.00,Married,3,0,2,7,Single detached,2,0,Mortgage,1940-1949,2400,200,No,Oil,1000,Asian Pacific
Sub 1,64300.00,Married,4,0,4,8,Single detached,4,3,Mortgage,1940-1949,1600,350,No,Oil,1000,Other European
Sub 1,64400.00,Married,1,0,2,2,Single attached,2,1,Rented,2000-2004,800,80,No,Electricity,0,Other
Sub 1,64400.00,Married,3,0,2,6,Single detached,2,1,Mortgage,1940-1949,900,150,No,Gas,360,English
Sub 1,64400.00,Married,3,0,3,6,Single attached,1,3,Mortgage,Before 1939,1900,200,No,Oil,2500,Spanish
Sub 1,64400.00,Married,3,1,3,6,Single detached,2,2,Mortgage,Before 1939,760,210,No,Gas,570,English
Sub 1,64400.00,Married,3,1,4,5,Single attached,1,2,Mortgage,1940-1949,2400,250,No,Gas,100,Other European
Sub 1,64400.00,Married,4,0,3,7,Single detached,2,3,Mortgage,Before 1939,600,50,No,Oil,690,English
Sub 1,64400.00,Married,4,2,6,5,Single attached,1,1,Rented,1940-1949,1200,130,No,Gas,0,Spanish
Sub 1,64400.00,Married,4,4,7,6,Single detached,2,3,Rented,1950-1959,1500,280,Yes,Oil,0,Spanish
Sub 1,64450.00,Female Head,3,0,2,5,Single attached,1,2,Rented,1980-1989,990,340,No,Gas,0,English
Sub 1,64500.00,Female Head,4,0,2,11,Single detached,1,1,Mortgage,1940-1949,1900,120,Yes,Gas,800,English
Sub 1,64500.00,Married,3,0,2,5,Single detached,1,0,Mortgage,1950-1959,130,90,No,Oil,1400,English
Sub 1,64500.00,Married,3,0,2,6,Single detached,3,2,Mortgage,1950-1959,1200,150,No,Gas,400,English
Sub 1,64500.00,Married,3,0,2,8,Single detached,2,1,Mortgage,1990-1999,510,120,No,Gas,390,English
Sub 1,64500.00,Married,3,1,4,6,Single detached,2,3,Mortgage,Before 1939,410,60,No,Gas,510,Spanish
Sub 1,64500.00,Married,3,1,4,7,Single detached,1,2,Rented,1940-1949,1200,230,No,Gas,0,Spanish
Sub 1,64500.00,Married,3,2,4,7,Single detached,3,2,Mortgage,1950-1959,1300,250,No,Oil,900,English
Sub 1,64500.00,Married,4,0,2,10,Single detached,2,2,Mortgage,1970-1979,1000,30,No,Gas,530,English
Sub 1,64530.00,Married,3,1,3,5,Single detached,3,2,Mortgage,1970-1979,560,130,No,Electricity,350,English
Sub 1,64550.00,Married,3,2,4,6,Single detached,2,2,Mortgage,Before 1939,1100,140,No,Coal,500,English
Sub 1,64600.00,Female Head,3,0,2,4,Single detached,2,2,Mortgage,2000-2004,770,130,No,Other,760,Other European
Sub 1,64600.00,Female Head,3,0,5,5,Single detached,0,3,Rented,1960-1969,1600,200,Yes,Gas,0,English
Sub 1,64600.00,Married,2,0,4,4,Mobile home,1,3,Rented,1980-1989,450,180,No,Electricity,0,English
Sub 1,64600.00,Married,3,0,5,4,Single detached,4,2,Rented,1960-1969,1200,150,Yes,Gas,0,Spanish
Sub 1,64600.00,Married,3,2,4,7,Single detached,2,1,Mortgage,Before 1939,290,100,No,Gas,700,English
Sub 1,64604.00,Married,4,0,2,8,Single detached,2,1,Mortgage,1940-1949,3000,170,No,Oil,1100,English
Sub 1,64660.00,Married,2,0,3,5,Single detached,2,3,Rented,Before 1939,1000,1,No,Gas,0,English
Sub 1,64700.00,Female Head,3,0,2,6,Single detached,2,1,Mortgage,1970-1979,700,140,No,Gas,340,English
Sub 1,64700.00,Married,2,0,2,6,Single detached,2,2,Mortgage,1940-1949,440,100,No,Oil,410,English
Sub 1,64700.00,Married,3,0,2,7,Single detached,2,0,Mortgage,1950-1959,550,250,No,Other,310,English
Sub 1,64700.00,Married,3,1,4,7,Single detached,2,3,Mortgage,1940-1949,1300,70,No,Oil,1400,English
Sub 1,64800.00,Female Head,3,0,2,6,Single detached,1,1,Mortgage,Before 1939,620,60,No,Gas,250,English
Sub 1,64800.00,Female Head,3,2,7,7,Single detached,2,3,Rented,1950-1959,1300,400,No,Gas,0,Spanish
Sub 1,64800.00,Male Head,2,0,2,6,Single detached,2,1,Mortgage,1980-1989,80,200,No,Oil,6600,English
Sub 1,64800.00,Married,2,3,5,7,Single detached,2,2,Mortgage,Before 1939,160,150,No,Oil,0,English
Sub 1,64800.00,Married,3,0,2,6,Single attached,2,0,Outright,1990-1999,550,40,No,Gas,450,English
Sub 1,64800.00,Married,3,0,2,6,Single attached,2,2,Mortgage,2005,430,230,No,Gas,0,English
Sub 1,64800.00,Married,3,0,2,7,Single detached,1,0,Mortgage,Before 1939,1600,60,No,Gas,1700,Other European
Sub 1,64800.00,Married,3,0,2,8,Single detached,2,1,Mortgage,1960-1969,300,220,No,Gas,800,English
Sub 1,64800.00,Married,3,2,10,7,Single detached,2,3,Mortgage,Before 1939,2000,210,Yes,Gas,780,Asian Pacific
Sub 1,64800.00,Married,4,0,2,9,Single detached,2,1,Mortgage,Before 1939,800,120,No,Gas,880,English
Sub 1,64800.00,Married,4,0,2,10,Single detached,2,1,Mortgage,1980-1989,4000,410,No,Electricity,1600,English
Sub 1,64800.00,Married,4,1,5,6,Single attached,1,3,Rented,1950-1959,2700,350,No,Gas,0,Other
Sub 1,64840.00,Married,3,0,2,6,Single detached,2,0,Mortgage,1980-1989,420,60,No,Gas,450,English
Sub 1,64860.00,Married,2,0,2,4,Single detached,1,0,Mortgage,1950-1959,470,60,No,Oil,1600,English
Sub 1,64900.00,Female Head,2,0,2,6,Single attached,1,1,Mortgage,1970-1979,520,80,Yes,Gas,390,Spanish
Sub 1,64900.00,Female Head,4,0,3,7,Single detached,1,1,Rented,1940-1949,220,50,Yes,Gas,0,English
Sub 1,64900.00,Married,3,0,2,9,Single detached,2,1,Mortgage,Before 1939,520,130,No,Oil,500,Other European
Sub 1,64900.00,Married,3,0,3,6,Single detached,3,3,Mortgage,1970-1979,1100,100,No,Gas,700,English
Sub 1,64900.00,Married,4,0,6,8,Single detached,3,0,Mortgage,1960-1969,1700,340,Yes,Gas,1100,English
Sub 1,64980.00,Married,3,0,4,7,Single detached,1,2,Mortgage,1950-1959,2400,180,No,Gas,920,English
Sub 1,65000.00,Female Head,2,0,2,6,Single detached,1,1,Mortgage,Before 1939,2200,70,No,Oil,900,English
Sub 1,65000.00,Female Head,2,0,2,6,Single detached,2,1,Mortgage,Before 1939,1800,60,No,Gas,200,Other European
Sub 1,65000.00,Female Head,2,0,3,4,Single attached,0,2,Rented,2000-2004,1300,200,No,Gas,0,Spanish
Sub 1,65000.00,Female Head,3,0,2,5,Single attached,0,2,Mortgage,1950-1959,2700,100,No,Gas,1200,Other European
Sub 1,65000.00,Female Head,3,0,2,7,Single attached,0,1,Mortgage,Before 1939,330,140,No,Gas,910,English
Sub 1,65000.00,Female Head,3,0,3,6,Single attached,3,2,Mortgage,1990-1999,2400,400,No,Gas,1000,English
Sub 1,65000.00,Female Head,3,1,2,7,Single detached,1,1,Mortgage,Before 1939,750,120,No,Gas,320,English
Sub 1,65000.00,Female Head,3,1,2,7,Single detached,1,1,Mortgage,1960-1969,370,90,No,Gas,240,English
Sub 1,65000.00,Female Head,3,1,3,6,Single detached,0,1,Mortgage,Before 1939,1900,100,No,Gas,2500,English
Sub 1,65000.00,Female Head,3,1,3,6,Single detached,1,1,Mortgage,1950-1959,2400,140,No,Gas,1500,English
Sub 1,65000.00,Female Head,4,0,2,8,Single detached,1,2,Mortgage,Before 1939,1300,70,No,Gas,570,English
Sub 1,65000.00,Female Head,4,3,4,6,Single attached,2,1,Rented,1980-1989,500,180,No,Electricity,0,English
Sub 1,65000.00,Female Head,5,3,5,8,Single attached,0,1,Rented,1960-1969,60,460,Yes,Gas,0,Other European
Sub 1,65000.00,Male Head,2,2,3,4,Single detached,1,1,Mortgage,1950-1959,2600,110,No,Wood,1500,English
Sub 1,65000.00,Male Head,3,0,3,7,Single attached,1,3,Mortgage,Before 1939,1000,70,No,Gas,0,English
Sub 1,65000.00,Male Head,3,1,3,6,Single detached,2,1,Mortgage,Before 1939,2100,200,No,Oil,1400,English
Sub 1,65000.00,Male Head,4,2,3,10,Single detached,1,1,Mortgage,1960-1969,2000,580,No,Gas,2000,English
Sub 1,65000.00,Male Head,8,0,6,8,Single detached,0,0,Rented,Before 1939,1900,1,Yes,Gas,0,English
Sub 1,65000.00,Married,1,2,4,3,Single attached,0,1,Rented,1980-1989,900,70,No,Gas,0,Asian Pacific
